(-0.7368421052631579,-0.7368421052631579,-0.7368421052631579,-1155.0,-33243.515789473684,-231315.07368421054,-1866386.55,-1402603.6131578947,-1250991.147368421,-531743.0,-7041.742105263158,-10966.236842105263,-69083.38684210526,-2138504.0894736843,-1281348.2684210527,-1677433.6710526317,-142148.2447368421,-15641.002631578947,-8888.563157894738,-594561.0,-515263.8105263158,-2350542.2315789475,-2248043.6631578943,-579844.8342105264,-33301.22894736842,-57309.902631578945,-13217.050000000001,-10735.384210526316,-10158.252631578947,-646490.0,-117273.87368421051,-558202.4,-2411891.318421053,-2173131.984210526,-1653136.4315789472,-1385924.5105263158,-1365724.9052631578,-1638765.855263158,-403704.2763157895,-1300861.0,-0.7368421052631579,-0.7368421052631579,-0.7368421052631579,-0.7368421052631579,-31685.260526315786,-10215.965789473685,-0.7368421052631579,-77394.08157894737,-724358.5815789473,-93739.0,-0.7368421052631579,-0.7368421052631579,-0.7368421052631579,-0.7368421052631579,-33070.37631578947,-16622.126315789475,-0.7368421052631579,-0.7368421052631579,-0.7368421052631579,-5521.0,-106596.0,-486618.0,-788169.0,-815439.0,-510963.0,-563136.0,-564579.0,-524189.0,-399683.0,0.0),(1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0);
(-0.7368421052631579,-0.7368421052631579,-0.7368421052631579,-1155.0,-33243.515789473684,-231315.07368421054,-1866386.55,-1402603.6131578947,-1250991.147368421,-531743.0,-7041.742105263158,-10966.236842105263,-69083.38684210526,-2138504.0894736843,-1281348.2684210527,-1677433.6710526317,-142148.2447368421,-15641.002631578947,-8888.563157894738,-594561.0,-515263.8105263158,-2350542.2315789475,-2248043.6631578943,-579844.8342105264,-33301.22894736842,-57309.902631578945,-13217.050000000001,-10735.384210526316,-10158.252631578947,-646490.0,-117273.87368421051,-558202.4,-2411891.318421053,-2173131.984210526,-1653136.4315789472,-1385924.5105263158,-1365724.9052631578,-1638765.855263158,-403704.2763157895,-1300861.0,-0.7368421052631579,-0.7368421052631579,-0.7368421052631579,-0.7368421052631579,-31685.260526315786,-10215.965789473685,-0.7368421052631579,-77394.08157894737,-724358.5815789473,-93739.0,-0.7368421052631579,-0.7368421052631579,-0.7368421052631579,-0.7368421052631579,-33070.37631578947,-16622.126315789475,-0.7368421052631579,-0.7368421052631579,-0.7368421052631579,-5521.0,-106596.0,-486618.0,-788169.0,-815439.0,-510963.0,-563136.0,-564579.0,-524189.0,-399683.0,0.0),(1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0);
(-0.7368421052631579,-4040.657894736842,-2597.8289473684213,-68333.11578947368,-164310.09736842106,-903096.2315789473,-2886.3947368421054,-693.2947368421053,-577.8684210526316,-127392.0,-34917.19736842105,-120274.95789473686,-127950.80789473685,-136550.06842105262,-241992.00789473686,-4537986.342105263,-2720310.4342105263,-2762902.744736842,-777858.6789473684,-1273415.0,-238413.79210526316,-3543242.352631579,-2399656.1289473684,-2187791.1263157893,-2739009.4973684214,-537945.0815789474,-136376.9289473684,-134356.96842105265,-268655.4868421053,-1353938.0,-207017.83421052631,-1055401.255263158,-2215147.1631578947,-1835971.7157894738,-2530261.005263158,-74566.13684210526,-10562.244736842105,-7907.4394736842105,-577.8684210526316,-881934.0,-16679.839473684213,-4906.355263157895,-2540.115789473684,-45651.844736842104,-224966.6263157895,-2723715.510526316,-2763710.7289473685,-1819119.4736842106,-139089.44736842104,-860041.0,-0.7368421052631579,-0.7368421052631579,-0.7368421052631579,-33012.663157894734,-221099.8447368421,-93496.05263157895,-88879.0,-48768.35526315789,-67929.12368421053,-61464.0,-82837.0,-787977.0,-791315.0,-717884.0,-1020272.0,-1478467.0,-953787.0,-795624.0,-209114.0,0.0),(1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0);
(-2309.2631578947367,-6926.315789473684,-26375.649999999998,-38495.413157894734,-1433480.152631579,-3091867.744736842,-1257108.7421052633,-1101110.0763157895,-1141105.2947368422,-899863.0,-449355.38421052636,-1360473.0078947367,-1455353.4394736842,-1453564.3315789471,-179892.65,-2541341.931578947,-8599.997368421053,-2886.3947368421054,-0.7368421052631579,-827940.0,-1375709.2815789476,-1945511.2894736843,-183413.15263157894,-105731.24210526317,-5598.913157894737,-3076631.4710526317,-577.8684210526316,-0.7368421052631579,-0.7368421052631579,-743685.0,-67236.56578947368,-69718.23157894737,-1364974.6342105262,-1606850.4789473682,-2230614.289473684,-891553.6,-2136.1236842105263,-0.7368421052631579,-0.7368421052631579,-692564.0,-0.7368421052631579,-0.7368421052631579,-9061.702631578948,-67640.55789473685,-17314.684210526317,-1245450.6842105263,-1257859.0131578948,-888148.5236842105,-52692.85,-393129.0,-0.7368421052631579,-0.7368421052631579,-0.7368421052631579,-0.7368421052631579,-0.7368421052631579,-9234.842105263158,-35840.607894736844,-630459.2736842105,-999881.197368421,-186157.0,-315768.0,-563771.0,-506529.0,-545380.0,-644483.0,-1809346.0,-427019.0,-437100.0,-365613.0,0.0),(1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0);
(-0.7368421052631579,-4040.657894736842,-2597.8289473684213,-68333.11578947368,-164310.09736842106,-903096.2315789473,-2886.3947368421054,-693.2947368421053,-577.8684210526316,-127392.0,-34917.19736842105,-120274.95789473686,-127950.80789473685,-136550.06842105262,-241992.00789473686,-4537986.342105263,-2720310.4342105263,-2762902.744736842,-777858.6789473684,-1273415.0,-238413.79210526316,-3543242.352631579,-2399656.1289473684,-2187791.1263157893,-2739009.4973684214,-537945.0815789474,-136376.9289473684,-134356.96842105265,-268655.4868421053,-1353938.0,-207017.83421052631,-1055401.255263158,-2215147.1631578947,-1835971.7157894738,-2530261.005263158,-74566.13684210526,-10562.244736842105,-7907.4394736842105,-577.8684210526316,-881934.0,-16679.839473684213,-4906.355263157895,-2540.115789473684,-45651.844736842104,-224966.6263157895,-2723715.510526316,-2763710.7289473685,-1819119.4736842106,-139089.44736842104,-860041.0,-0.7368421052631579,-0.7368421052631579,-0.7368421052631579,-33012.663157894734,-221099.8447368421,-93496.05263157895,-88879.0,-48768.35526315789,-67929.12368421053,-61464.0,-82837.0,-787977.0,-791315.0,-717884.0,-1020272.0,-1478467.0,-953787.0,-795624.0,-209114.0,0.0),(1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0);
(-184336.56315789474,-152882.89210526316,-14371.313157894738,-15352.436842105262,-193859.23421052634,-2372761.7973684208,-130028.48157894737,-187164.50789473683,-0.7368421052631579,-361194.0,-150054.94736842104,-3869667.9736842103,-3549359.947368421,-3559921.4552631574,-3747720.071052632,-6485401.428947369,-3600320.665789474,-2510292.2526315786,-0.7368421052631579,-3052526.0,-168003.7394736842,-5149861.242105263,-508222.80526315793,-239279.4894736842,-214866.8236842105,-3616018.6447368423,-61984.66842105263,-32550.95789473684,-0.7368421052631579,-1110087.0,-143187.08157894737,-176083.58157894737,-2784025.760526316,-3712053.3394736843,-1821024.0078947367,-3817149.0,-1155.0,-0.7368421052631579,-0.7368421052631579,-1383852.0,-94881.16842105263,-73931.29210526316,-69314.23947368421,-102095.31315789474,-1884046.7763157894,-4699756.32368421,-2776984.755263158,-3729886.7052631583,-260575.6447368421,-1521274.0,-0.7368421052631579,-0.7368421052631579,-0.7368421052631579,-577.8684210526316,-169908.27368421052,-191896.98684210525,-215386.24210526317,-328965.7368421053,-2403811.4763157894,-367838.0,-123410.0,-1570404.0,-1154215.0,-1271546.0,-1338570.0,-3530496.0,-1130976.0,-1131476.0,-444064.0,0.0),(1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0);
(-184336.56315789474,-152882.89210526316,-14371.313157894738,-15352.436842105262,-193859.23421052634,-2372761.7973684208,-130028.48157894737,-187164.50789473683,-0.7368421052631579,-361194.0,-150054.94736842104,-3869667.9736842103,-3549359.947368421,-3559921.4552631574,-3747720.071052632,-6485401.428947369,-3600320.665789474,-2510292.2526315786,-0.7368421052631579,-3052526.0,-168003.7394736842,-5149861.242105263,-508222.80526315793,-239279.4894736842,-214866.8236842105,-3616018.6447368423,-61984.66842105263,-32550.95789473684,-0.7368421052631579,-1110087.0,-143187.08157894737,-176083.58157894737,-2784025.760526316,-3712053.3394736843,-1821024.0078947367,-3817149.0,-1155.0,-0.7368421052631579,-0.7368421052631579,-1383852.0,-94881.16842105263,-73931.29210526316,-69314.23947368421,-102095.31315789474,-1884046.7763157894,-4699756.32368421,-2776984.755263158,-3729886.7052631583,-260575.6447368421,-1521274.0,-0.7368421052631579,-0.7368421052631579,-0.7368421052631579,-577.8684210526316,-169908.27368421052,-191896.98684210525,-215386.24210526317,-328965.7368421053,-2403811.4763157894,-367838.0,-123410.0,-1570404.0,-1154215.0,-1271546.0,-1338570.0,-3530496.0,-1130976.0,-1131476.0,-444064.0,0.0),(1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0);
(-0.7368421052631579,-577.8684210526316,-4617.789473684211,-3463.5263157894738,-31396.694736842102,-224216.3552631579,-1917058.702631579,-1629416.3236842107,-915504.5605263157,-525138.0,-12813.057894736843,-129624.4894736842,-205748.1447368421,-1933102.9605263157,-1331154.7236842106,-3603321.75,-255381.4605263158,-13736.468421052632,-28337.89736842105,-834801.0,-159750.75789473686,-3594029.9315789477,-1999588.5184210527,-303571.94736842107,-42189.0552631579,-78663.77105263158,-229756.81842105268,-3001.821052631579,-0.7368421052631579,-712283.0,-29434.447368421053,-78086.6394736842,-1960401.2842105262,-1574069.4052631578,-2157145.4394736844,-129162.78421052631,-463264.2552631579,-4040.657894736842,-0.7368421052631579,-710622.0,-0.7368421052631579,-0.7368421052631579,-18411.234210526316,-90725.82105263157,-76124.39210526315,-2588782.147368421,-2146699.357894737,-1961093.8421052631,-148785.25789473683,-781179.0,-0.7368421052631579,-0.7368421052631579,-0.7368421052631579,-0.7368421052631579,-0.7368421052631579,-0.7368421052631579,-48191.22368421053,-119236.12105263157,-2114264.563157895,-253521.0,-33666.0,-633719.0,-698127.0,-650821.0,-606334.0,-1104024.0,-843391.0,-621753.0,-534481.0,0.0),(1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0);
(-73931.29210526316,-528306.9842105262,-1747728.297368421,-1951167.1789473684,-174756.1789473684,-1806653.4315789475,-1901533.8631578947,-3660977.194736842,-978354.1894736841,-1424822.0,-658450.1552631579,-3507229.3421052634,-2565927.736842105,-6510275.8,-4058505.426315789,-1968481.1263157893,-1983371.1210526314,-113637.94473684211,-81953.42105263157,-2383092.0,-194782.6447368421,-4440104.8263157895,-3079113.1368421055,-218675.89210526313,-753792.2921052632,-167946.02631578947,-154498.86052631578,-66082.30263157895,-13563.328947368422,-1009839.0,-207652.6789473684,-4787595.75,-3634948.560526316,-3544569.7552631577,-3563903.6631578943,-402376.8736842105,-24182.55,-0.7368421052631579,-0.7368421052631579,-1796136.0,-160327.88947368422,-43747.31052631579,-68679.3947368421,-181739.47105263156,-5513165.571052631,-3197540.5368421054,-2857610.036842105,-2586300.4815789475,-71161.06052631578,-1631140.0,-0.7368421052631579,-0.7368421052631579,-0.7368421052631579,-0.7368421052631579,-135395.80526315788,-316730.54736842104,-207998.95789473684,-618166.3710526316,-281236.95526315784,-173280.0,-215857.0,-2217830.0,-1849399.0,-2067737.0,-2366586.0,-1309954.0,-1188198.0,-1174193.0,-237711.0,0.0),(1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0);
(-73931.29210526316,-528306.9842105262,-1747728.297368421,-1951167.1789473684,-174756.1789473684,-1806653.4315789475,-1901533.8631578947,-3660977.194736842,-978354.1894736841,-1424822.0,-658450.1552631579,-3507229.3421052634,-2565927.736842105,-6510275.8,-4058505.426315789,-1968481.1263157893,-1983371.1210526314,-113637.94473684211,-81953.42105263157,-2383092.0,-194782.6447368421,-4440104.8263157895,-3079113.1368421055,-218675.89210526313,-753792.2921052632,-167946.02631578947,-154498.86052631578,-66082.30263157895,-13563.328947368422,-1009839.0,-207652.6789473684,-4787595.75,-3634948.560526316,-3544569.7552631577,-3563903.6631578943,-402376.8736842105,-24182.55,-0.7368421052631579,-0.7368421052631579,-1796136.0,-160327.88947368422,-43747.31052631579,-68679.3947368421,-181739.47105263156,-5513165.571052631,-3197540.5368421054,-2857610.036842105,-2586300.4815789475,-71161.06052631578,-1631140.0,-0.7368421052631579,-0.7368421052631579,-0.7368421052631579,-0.7368421052631579,-135395.80526315788,-316730.54736842104,-207998.95789473684,-618166.3710526316,-281236.95526315784,-173280.0,-215857.0,-2217830.0,-1849399.0,-2067737.0,-2366586.0,-1309954.0,-1188198.0,-1174193.0,-237711.0,0.0),(1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0);
(-866.4342105263158,-3117.2473684210527,-3578.9526315789476,-117100.73421052632,-490504.86578947364,-1217979.2210526315,-383966.3763157895,-365555.8789473684,-5194.921052631579,-287539.0,-778262.6710526316,-1568009.5236842104,-2347252.5815789476,-2357236.957894737,-712758.2368421053,-3456441.763157895,-590810.3342105263,-1593345.6,-1832566.6394736841,-1692964.0,-14255.886842105261,-2382399.8947368423,-1769947.8631578947,-414496.6368421053,-105615.81578947368,-3146291.2526315786,-0.7368421052631579,-14717.592105263158,-31916.11315789474,-875515.0,-0.7368421052631579,-17026.11842105263,-23432.27894736842,-803137.0421052632,-1939739.9736842106,-3621443.6815789468,-119813.25263157894,-0.7368421052631579,-0.7368421052631579,-724954.0,-0.7368421052631579,-0.7368421052631579,-0.7368421052631579,-3290.386842105263,-82934.54473684212,-523632.2184210527,-2066766.6342105262,-1943202.7631578948,-142379.09736842106,-529133.0,-0.7368421052631579,-0.7368421052631579,-0.7368421052631579,-0.7368421052631579,-16448.986842105263,-33243.515789473684,-17314.684210526317,-53847.11315789474,-2144679.397368421,-251725.0,-132230.0,-661758.0,-690701.0,-615876.0,-557999.0,-1999838.0,-529778.0,-661777.0,-692789.0,0.0),(1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0);
